"id","gene_id","synonym"
"55135","22423","Dd5"
"55136","22423","Rat100"
"55137","29912","-"
"55138","26640","-"
"55139","27219","vip/phi27"
"55140","21054","-"
"55141","29697","Adar3"
"55142","29697","Red2"
"55143","29470","Nade"
"55144","29470","Ngfrap1"
"55145","20899","Megsin"
"55146","25833","-"
"55147","26109","Pdhal"
"55148","20608","Bdh"
"55149","27148","Prot"
"55150","27732","KShIIID"
"55151","27732","Kv3.3"
"55152","25527","Mel"
"55153","25527","Rab8"
"55154","24188","-"
"55155","20790","Cd36l2"
"55156","20790","LGP85"
"55157","20790","LimpII"
"55158","27811","Lrf"
"55159","27811","OCZF"
"55160","27811","Zbtb7"
"55161","22558","Hnk-1"
"55162","20405","-"
"55163","22828","Tip120"
"55164","22828","Tip120A"
"55165","29605","ERG1"
"55166","29605","Itmap1"
"55167","29605","UO-44"
"55168","29605","Uo"
"55169","29605","Utczp"
"55170","27348","-"
"55171","27466","-"
"55172","26916","-"
"55173","31237","SH3BP-5"
"55174","31237","Sab"
"55175","31237","Vesp18"
"55176","24960","Barhl2"
"55177","24960","Mbh2"
"55178","24617","-"
"55179","20378","Rnasep3"
"55180","20378","rpP2"
"55181","29269","Lasso"
"55182","29269","Odz2"
"55183","29175","Facl6"
"55184","29175","Lacsl"
"55185","24934","Ptpg1"
"55186","24934","RKPTP"
"55187","22177","Gm1012"
"55188","22177","Gpr"
"55189","22177","RBU-15"
"55190","21621","F3"
"55191","20413","Mth1"
"55192","24351","Pept1"
"55193","27309","Tbp7"
"55194","21432","s4"
"55195","27427","P2y6"
"55196","26903","Dtdst"
"55197","30697","P62"
"55198","30697","Sam68"
"55199","24955","-"
"55200","20357","Ps2"
"55201","20953","Pap41"
"55202","31085","Arha"
"55203","31085","Arha2"
"55204","22578","Shp"
"55205","20610","-"
"55206","27268","-"
"55207","25946","-"
"55208","21806","-"
"55209","24691","Flip"
"55210","30018","Hnrpu"
"55211","30018","SAF-A"
"55212","30018","SN1"
"55213","30018","SP120"
"55214","30018","hnRNP U"
"55215","24232","PR65"
"55216","27355","Csbp"
"55217","27355","Hnrpk"
"55218","24496","-"
"55219","27000","CAP1"
"55220","27000","DJ-1"
"55221","27000","Dj1"
"55222","27000","SP22"
"55223","25411","MLP"
"55224","25159","-"
"55225","30503","Sec22l2"
"55226","28309","Vdup1"
"55227","26848","Nedd5"
"55228","26848","Sept2"
"55229","26848","Vesp11"
"55230","26134","Scya17"
"55231","26134","Tarc"
"55232","28145","Inrf2"
"55233","31580","-"
"55234","22438","Zfp291"
"55235","22438","Znf291"
"55236","21460","mAPP"
"55237","24517","Siat8b"
"55238","22684","-"
"55239","20521","TFIID"
"55240","26556","GMPR 1"
"55241","26556","Gmpr1"
"55242","27009","Mi-2"
"55243","23222","Jac"
"55244","23222","Jacob"
"55245","23222","Nelf"
"55246","22677","Kbtbd10"
"55247","22677","Krp1"
"55248","22677","Sarcosin"
"55249","26147","-"
"55250","22917","-"
"55251","22762","Bwd"
"55252","22762","Smu-1"
"55253","21473","Irsp53"
"55254","22999","-"
"55255","20749","Atase"
"55256","27082","KILR-1"
"55257","27082","Ly94"
"55258","27082","Nk-p46"
"55259","27082","Nkp46"
"55260","31672","-"
"55261","20885","Ednrbl"
"55262","26645","Khc"
"55263","26247","Mdc"
"55264","26247","Scya22"
"55265","28135","HD-PTP"
"55266","28135","Ptp-Td14"
"55267","22249","Ube1c"
"55268","26862","-"
"55269","26633","TM30nm"
"55270","26633","Tpm5"
"55271","22998","Klmc"
"55272","22998","Mlck"
"55273","28303","Sv2"
"55274","25364","Bteb"
"55275","25364","Bteb1"
"55276","21753","Ris1"
"55277","24455","Atp6b1b2"
"55278","24455","Atp6b2"
"55279","24455","Vatb"
"55280","28247","Zfp162"
"55281","22171","NBC3"
"55282","22171","NBCn1"
"55283","20475","-"
"55284","23603","SdpII"
"55285","31344","-"
"55286","20523","Ncx2"
"55287","29593","Ncx3"
"55288","27524","Ccbp2"
"55289","27524","D6"
"55290","20614","CCT-alpha"
"55291","20614","CTP"
"55292","24829","Hnk-1st"
"55293","22717","Inadl"
"55294","22717","Inadl2"
"55295","22717","RGD1565362"
"55296","26012","-"
"55297","23136","-"
"55298","20919","SRY"
"55299","28967","Gli"
"55300","28501","Bmpr-II"
"55301","28092","-"
"55302","21250","-"
"55303","25148","-"
"55304","21265","-"
"55305","29654","Gir"
"55306","21883","Pip5k2c"
"55307","19956","Atp5i"
"55308","19956","Atp5k"
"55309","22034","Dbc1"
"55310","22034","Dbccr1"
"55311","31436","-"
"55312","27073","apo-AV"
"55313","27073","apoA-V"
"55314","30107","Npl4"
"55315","27571","-"
"55316","21721","C44"
"55317","23105","-"
"55318","24344","-"
"55319","23849","Dcip2"
"55320","23849","Dscr1l1"
"55321","23849","Zaki-4"
"55322","27178","MTABC3"
"55323","27190","-"
"55324","20525","alpha-SNAP"
"55325","20838","-"
"55326","20827","-"
"55327","26171","-"
"55328","30025","Dnm"
"55329","21725","-"
"55330","21145","-"
"55331","24645","-"
"55332","21181","-"
"55333","21192","-"
"55334","31692","-"
"55335","31566","-"
"55336","31690","-"
"55337","23266","Dlc2"
"55338","23154","Enman"
"55339","26858","Slc21a9"
"55340","26858","moat1"
"55341","28616","Dagk1"
"55342","30934","C-FABP"
"55343","30934","DA11"
"55344","30934","E-FABP"
"55345","22902","-"
"55346","29850","Sc4mol"
"55347","31561","LOX-1"
"55348","31561","Oldlr1"
"55349","31561","Oldr1"
"55350","29908","Slc21a11"
"55351","27223","Txnl"
"55352","23627","Nix"
"55353","23627","UV93"
"55354","21435","Ab2-183"
"55355","21435","Cd132"
"55356","27787","Cyt19"
"55357","20080","-"
"55358","28851","-"
"55359","25050","-"
"55360","21227","Hnrph"
"55361","21227","Hnrph1"
"55362","28102","Bnip1l1"
"55363","29254","Trrp5"
"55364","26331","Ikbkap"
"55365","31955","Afap"
"55366","21307","Rcv1"
"55367","27502","Hig1"
"55368","27765","Gt198"
"55369","27765","Tbpip"
"55370","26251","Murf"
"55371","26251","Murf1"
"55372","26251","Rnf28"
"55373","25728","SIAH"
"55374","25728","Siah1a"
"55375","31638","Rtp801"
"55376","25157","Pp4r1"
"55377","27244","Cnt3"
"55378","28310","-"
"55379","26792","Mgea5"
"55380","26792","Ncoat"
"55381","26340","Cyp26"
"55382","29692","AMBP-1"
"55383","29692","AMBP1"
"55384","29692","Fh"
"55385","21175","-"
"55386","27503","-"
"55387","27748","-"
"55388","24593","Scap2"
"55389","24593","Scap55r"
"55390","21994","-"
"55391","24641","Lyaat1"
"55392","31468","Pcln1"
"55393","22556","-"
"55394","25018","Herp1"
"55395","31482","Esdn"
"55396","22506","-"
"55397","22057","Slp76"
"55398","29971","-"
"55399","27075","Ggtl3"
"55400","20699","-"
"55401","31391","-"
"55402","26266","Tnfr2"
"55403","27398","-"
"55404","24048","-"
"55405","25007","-"
"55406","23751","-"
"55407","20452","Bridge"
"55408","20452","Bridge-1"
"55409","23868","-"
"55410","25173","-"
"55411","25266","Sip24"
"55412","20878","Galnt9"
"55413","23408","IRG1"
"55414","23408","Ifi27l"
"55415","23408","Ifi27l1"
"55416","23408","isg12(a)"
"55417","24329","Glnf"
"55418","24329","Staap"
"55419","24329","Stap"
"55420","26163","Pkcd"
"55421","31673","SMVT"
"55422","20139","Tat1"
"55423","21935","Ata1"
"55424","21935","GlnT"
"55425","21935","Sat1"
"55426","32025","Cach"
"55427","32025","rACH"
"55428","22369","Ata3"
"55429","23843","-"
"55430","31923","Gasz"
"55431","23284","-"
"55432","28197","-"
"55433","28157","Fgf15"
"55434","31224","-"
"55435","28711","-"
"55436","25747","Pte1"
"55437","20683","Fhf1"
"55438","20683","Fhf1b"
"55439","25635","-"
"55440","28150","Int2"
"55441","27577","T1r3"
"55442","31747","Rdhl"
"55443","23935","MA1"
"55444","29714","Nash"
"55445","29626","Cirl3"
"55446","29626","Lec3"
"55447","29626","Lphn3"
"55448","22339","Atp6c"
"55449","22339","Atp6l"
"55450","30011","-"
"55451","28876","RGD1560655"
"55452","30779","Oatp2"
"55453","30779","Slc21a5"
"55454","30779","Slco1a2"
"55455","31341","-"
"55456","26404","-"
"55457","29056","Dncl2a"
"55458","29056","km23"
"55459","23410","PAL31"
"55460","22708","erg3"
"55461","24538","-"
"55462","24726","GluN3B"
"55463","24726","NMDAR3B"
"55464","24726","NR3B"
"55465","21243","CL-2'"
"55466","21243","Cls4"
"55467","21243","nCL-2"
"55468","27140","Olfr78"
"55469","27140","Or51e2"
"55470","27140","RA1c"
"55471","24110","fcmt"
"55472","21630","Mda-7"
"55473","21630","Mda7"
"55474","21824","SC-1"
"55475","25536","Sca10"
"55476","30975","-"
"55477","21474","-"
"55478","26821","Myh"
"55479","20992","-"
"55480","24614","Slm1"
"55481","30043","TAFIIB"
"55482","21510","EOPA"
"55483","21510","NUDE2"
"55484","21510","Nudel"
"55485","20579","Kir4.2"
"55486","24364","-"
"55487","28836","rKr2"
"55488","23776","Mek1"
"55489","28048","Ucn3"
"55490","23962","-"
"55491","20182","Tmlh"
"55492","20933","Trek-1"
"55493","20933","rTREK1d"
"55494","30569","CoAA"
"55495","24705","Drak2"
"55496","20404","-"
"55497","26593","DHHC7"
"55498","26593","Serz-1"
"55499","26593","Serz1"
"55500","28781","Tpo1"
"55501","26566","-"
"55502","20576","-"
"55503","31571","-"
"55504","29949","A1cft"
"55505","29949","Acf"
"55506","29949","Apobec-1"
"55507","29501","-"
"55508","22683","-"
"55509","26754","-"
"55510","22566","-"
"55511","27308","-"
"55512","25448","-"
"55513","23726","Mrp4"
"55514","23726","RGD1565953"
"55515","27420","GST-1"
"55516","27420","Tst1"
"55517","25687","Cyslt2"
"55518","25687","RSBPT32"
"55519","27903","Mclc"
"55520","25705","Efcbp2"
"55521","30793","Bcl2a1d"
"55522","31949","Gcipip"
"55523","31949","P29"
"55524","30103","Dic"
"55525","31507","Nap57"
"55526","26626","ACHR"
"55527","20707","Yt521"
"55528","27652","-"
"55529","26176","Kepi"
"55530","21663","Kv10.1"
"55531","21663","Kv6.3"
"55532","23712","Ncb5or"
"55533","23712","b5&b5R"
"55534","23712","b5+b5R"
"55535","23712","cb5/cb5R"
"55536","26480","Ciz"
"55537","26480","Nmp4"
"55538","26480","Znf384"
"55539","22306","AKAP150"
"55540","22306","Akap79"
"55541","22306","P150"
"55542","25199","-"
"55543","28063","-"
"55544","20465","-"
"55545","26608","Il-11"
"55546","24342","Kns2"
"55547","22396","Atrogin1"
"55548","22396","MAFbx"
"55549","22624","SSTR"
"55550","22624","Smstr28"
"55551","29887","-"
"55552","31161","Pan2"
"55553","31161","Tcfe2a"
"55554","27052","C6orf108"
"55555","27052","RGD620382"
"55556","27052","Rcl"
"55557","21612","CO-29"
"55558","21612","Tm4sf3"
"55559","27712","Fbp1"
"55560","25666","Mobkl1"
"55561","25666","Mobkl3"
"55562","25666","Phocn"
"55563","25666","Prei3"
"55564","25666","phocein"
"55565","20361","-"
"55566","23091","-"
"55567","25289","Fang1"
"55568","23838","Cmkbr4"
"55569","24466","B29"
"55570","24466","Igb"
"55571","27101","Rbs11"
"55572","25860","-"
"55573","24363","-"
"55574","29934","IL-13R-alpha-2"
"55575","27540","L17mt"
"55576","27540","MRP-L17"
"55577","26761","-"
"55578","26106","TF3C-alpha"
"55579","26106","TFIIIC220"
"55580","26564","DORA"
"55581","21288","-"
"55582","31946","Ptp2E"
"55583","28176","Gadd34"
"55584","28176","Myd116"
"55585","28176","Peg-3"
"55586","28176","RGD1624209"
"55587","30944","Hdgf2"
"55588","30944","Hdgfrp2"
"55589","20284","CD23"
"55590","20284","Fcer2a"
"55591","20076","-"
"55592","19997","Csf2rb1"
"55593","25798","Atp5g2"
"55594","25969","Cda08"
"55595","26190","-"
"55596","24069","Als2cr3"
"55597","24069","GRIF-1"
"55598","24667","Brp44l"
"55599","24667","SLC54A1"
"55600","27471","Inpp"
"55601","27471","Pib5pa"
"55602","27471","Pipp"
"55603","22275","Dlm1"
"55604","24954","G3bp"
"55605","24954","RGD1310666"
"55606","27955","-"
"55607","31374","Centa1"
"55608","31374","p42IP4"
"55609","25589","Rhes"
"55610","26306","-"
"55611","26455","-"
"55612","28095","-"
"55613","28333","-"
"55614","20425","GPR41"
"55615","20425","Gper"
"55616","20425","Gpr30"
"55617","25560","-"
"55618","21026","-"
"55619","25218","Gpr105"
"55620","25299","Cpg21"
"55621","25988","ps20"
"55622","28845","-"
"55623","23865","-"
"55624","25457","PDE5A2"
"55625","20601","-"
"55626","29346","-"
"55627","20162","Pr2"
"55628","25730","-"
"55629","30989","Rab7l1"
"55630","32029","Noc2"
"55631","30695","Mms19l"
"55632","31781","Bem2"
"55633","24301","P47a"
"55634","24615","-"
"55635","25639","UGT1"
"55636","25639","Ugcgl1"
"55637","25639","Uggt"
"55638","25639","rUGT1"
"55639","24682","-"
"55640","24327","-"
"55641","23114","-"
"55642","25468","Ctr1"
"55643","25468","LRRGT00200"
"55644","20701","-"
"55645","30796","Marta1"
"55646","29587","Mirp1"
"55647","22993","Tim9"
"55648","22993","Tim9a"
"55649","22993","Timm9a"
"55650","20619","Lbp"
"55651","20619","MEF"
"55652","20619","Mfe"
"55653","20619","Mfe1"
"55654","20619","Pbe"
"55655","20619","Pbfe"
"55656","20619","pe-CoA"
"55657","20619","perMFE-1"
"55658","28082","LTrpC-4"
"55659","28082","Mls2s"
"55660","31320","OATP-E"
"55661","31320","Slc21a12"
"55662","27040","-"
"55663","23522","Eag2"
"55664","25943","Hmit"
"55665","29785","GLYT2"
"55666","23664","-"
"55667","27102","-"
"55668","23269","Odc1"
"55669","32000","Dn7"
"55670","32000","TAFII31"
"55671","32000","Taf9l"
"55672","24039","TP-beta"
"55673","28217","Gpa2"
"55674","28217","Zsig51"
"55675","28887","GIIg15b"
"55676","28887","Hod"
"55677","28887","Obl"
"55678","30946","CSP1"
"55679","22291","Pap2"
"55680","22291","PapII"
"55681","24855","GAT-2"
"55682","29794","-"
"55683","29933","-"
"55684","24655","HP33"
"55685","24655","Keg1"
"55686","22505","-"
"55687","27830","-"
"55688","24361","-"
"55689","21377","-"
"55690","22803","FREAC-8"
"55691","22803","HFH7"
"55692","22803","HNF3"
"55693","31546","Knsl1"
"55694","29624","-"
"55695","28652","Ubp109"
"55696","28300","-"
"55697","29199","Dnahc1"
"55698","29199","RGD1311110"
"55699","22791","-"
"55700","23161","PABP 1"
"55701","23161","Pabp"
"55702","23161","Pabp1"
"55703","30684","Cyp3a13"
"55704","30684","P450olf3"
"55705","30773","Fkh14"
"55706","30773","Fkhl14"
"55707","30773","Hfhbf3"
"55708","22318","-"
"55709","22474","-"
"55710","27677","Ppx"
"55711","27095","Tnfrsf5"
"55712","21056","Ltn"
"55713","21056","Scyc1"
"55714","20999","Atp5b"
"55715","23599","-"
"55716","23413","brg-1"
"55717","29479","-"
"55718","27505","EFA6"
"55719","27323","CMR1"
"55720","25612","esu"
"55721","20191","Hzfw1"
"55722","20191","Lirf"
"55723","24186","Cs3"
"55724","24186","Cstn3"
"55725","30505","Cs2"
"55726","30505","Cstn2"
"55727","23315","-"
"55728","31010","-"
"55729","32065","-"
"55730","22282","rELO1"
"55731","31029","pips"
"55732","31063","glb"
"55733","29352","Fang2"
"55734","29352","sTnT"
"55735","29352","tnTs"
"55736","24271","Grlacs"
"55737","24271","Lpd"
"55738","23086","Lr8"
"55739","23086","Torid"
"55740","22706","2D6glycoprotein"
"55741","22720","Hash"
"55742","25480","ODF3"
"55743","25480","Stap"
"55744","20737","Apg3l"
"55745","20737","PIG-1"
"55746","20737","Pig1"
"55747","24193","Efha1"
"55748","24193","RGD1309934"
"55749","24193","Smhs2"
"55750","29214","Ll5"
"55751","23072","P34"
"55752","27606","-"
"55753","25648","-"
"55754","25760","W307"
"55755","21869","Hfb2"
"55756","27826","Yif1"
"55757","27826","Yif1p"
"55758","20170","-"
"55759","26773","Aiar"
"55760","29890","Cirl-2"
"55761","29890","Cirl2"
"55762","29890","Cl2ac"
"55763","29890","Lphn2"
"55764","26388","Zg-16p"
"55765","26388","Zg16p"
"55766","27896","Grab"
"55767","21008","Btbd14b"
"55768","21008","Nac-1"
"55769","21008","Nac1"
"55770","31913","Rsec5"
"55771","31913","Sec5l1"
"55772","20149","Impk"
"55773","20149","Ipk2"
"55774","25934","gp80"
"55775","20794","Pass1"
"55776","25654","Okl38"
"55777","25373","Htra3"
"55778","30961","Spca2"
"55779","31011","Crl2"
"55780","31011","Tpte2"
"55781","31011","Tslpr"
"55782","25255","Oip1"
"55783","28437","Camki"
"55784","28437","Gaip"
"55785","26674","Akr1c18"
"55786","20464","-"
"55787","28470","Cyp2c70"
"55788","24159","-"
"55789","30974","Cyp2c38"
"55790","29848","Cyp2d18"
"55791","29848","Cyp2d22"
"55792","29848","Cyp2d4v1"
"55793","29848","Cyp2d4v2"
"55794","29848","Cyp2d6"
"55795","31953","Dinb1"
"55796","27350","KRP2"
"55797","27350","MCAK"
"55798","26342","Lcrisp2"
"55799","26342","Lgl1"
"55800","26162","Reic"
"55801","26162","p29"
"55802","26913","Klct"
"55803","29353","Cinc-2"
"55804","29353","Cinc2"
"55805","29353","Gm1960"
"55806","27051","KCRF"
"55807","27051","Pprf18"
"55808","22166","-"
"55809","26766","Mucdhl"
"55810","26766","Mupcdh"
"55811","26146","Ghd1"
"55812","26146","Prlpl"
"55813","22315","Ero1l"
"55814","25490","Rainb1"
"55815","20038","Mawbp"
"55816","20038","Pbld"
"55817","24592","Amsh"
"55818","21023","Nm23-r7"
"55819","23591","Abp"
"55820","26957","-"
"55821","23122","Sslp1"
"55822","29144","dynamin-2"
"55823","28756","Dnase2a"
"55824","25916","Egp314"
"55825","25916","Tacstd1"
"55826","25026","Arhv"
"55827","25026","Chp"
"55828","20362","-"
"55829","30450","Ol-64"
"55830","30450","Ol64"
"55831","31666","AHNAK 1"
"55832","31666","RGD1308572"
"55833","31666","UV118"
"55834","22100","GluN3A"
"55835","22100","NR3"
"55836","22100","chi-1"
"55837","26726","Akr1c9"
"55838","20941","-"
"55839","27444","Srg1"
"55840","27587","CAP1"
"55841","20085","Syngap"
"55842","31475","AIP-1"
"55843","31475","DIP1/2"
"55844","21441","Tmem49"
"55845","31675","Glurr"
"55846","31675","Grinl1a"
"55847","25524","Tgn38"
"55848","25524","Tgoln1"
"55849","25524","Ttgn1"
"55850","30731","-"
"55851","20505","-"
"55852","24021","Sp-b"
"55853","19995","Mst"
"55854","22666","Munc13-4"
"55855","22666","Unc13h4"
"55856","28923","Cbl27"
"55857","21690","M6b"
"55858","27923","CGI-37"
"55859","27923","Nip7p"
"55860","27923","pEachy"
"55861","24702","PC"
"55862","24702","PCLP-1"
"55863","24702","podocalyxin"
"55864","22305","HveC"
"55865","22305","Pvrl1"
"55866","22305","nectin-1"
"55867","26510","Bk"
"55868","22080","-"
"55869","22727","Past2"
"55870","26955","-"
"55871","24082","Bv8"
"55872","25848","Soc"
"55873","25848","Ubxd5"
"55874","29314","SN2"
"55875","21662","Gs4"
"55876","21662","Lm23"
"55877","21662","Spdy1"
"55878","21662","Spy1"
"55879","26818","Dnaja5"
"55880","25571","Prom-rp"
"55881","25571","Promrp"
"55882","25571","Trprp"
"55883","25283","GNRP"
"55884","25283","P140 RAS-GRF"
"55885","29473","Nhe5"
"55886","31993","Htatip"
"55887","31993","Htatip1"
"55888","31993","Tip60"
"55889","31364","-"
"55890","26459","Ghd11"
"55891","26459","Prlpk"
"55892","21436","RSD-3"
"55893","21436","Wmp1"
"55894","23892","Tip120B"
"55895","25698","Dig1"
"55896","25698","Ltb4dh"
"55897","28926","RGD621352"
"55898","30243","-"
"55899","24104","Cab140"
"55900","24104","Orp150"
"55901","20705","Atp5o"
"55902","20705","Atpo"
"55903","20705","Oscp"
